edge_id,account_id,entity_type,entity_id,first_seen_at,last_seen_at,interaction_count,event_type
EDGE_00014637,ACC_003660,DEVICE,DEV_STUDENT_002518,2027-04-03T05:18:06.851333+00:00,2027-05-19T05:18:06.851333+00:00,3,CHECKOUT
EDGE_00014638,ACC_003660,IP,IP_CAMPUS_NAT_001290,2027-04-03T05:18:06.851333+00:00,2027-04-23T05:18:06.851333+00:00,8,CHECKOUT
EDGE_00014639,ACC_003660,PAYMENT,CARD_STUDENT_003169,2027-04-03T05:18:06.851333+00:00,2027-04-21T05:18:06.851333+00:00,7,CHECKOUT
EDGE_00014640,ACC_003660,ADDRESS,ADDR_DORM_002267,2027-04-03T05:18:06.851333+00:00,2027-06-10T05:18:06.851333+00:00,9,CHECKOUT
EDGE_00014641,ACC_003661,DEVICE,DEV_STUDENT_002519,2027-05-03T04:29:49.314256+00:00,2027-06-22T04:29:49.314256+00:00,7,CHECKOUT
EDGE_00014642,ACC_003661,IP,IP_CAMPUS_NAT_001290,2027-05-03T04:29:49.314256+00:00,2027-06-29T04:29:49.314256+00:00,14,CHECKOUT
EDGE_00014643,ACC_003661,PAYMENT,CARD_STUDENT_003170,2027-05-03T04:29:49.314256+00:00,2027-06-22T04:29:49.314256+00:00,16,CHECKOUT
EDGE_00014644,ACC_003661,ADDRESS,ADDR_DORM_002268,2027-05-03T04:29:49.314256+00:00,2027-06-23T04:29:49.314256+00:00,9,CHECKOUT
EDGE_00014645,ACC_003662,DEVICE,DEV_STUDENT_002520,2027-04-29T10:45:04.033835+00:00,2027-06-19T10:45:04.033835+00:00,11,CHECKOUT
EDGE_00014646,ACC_003662,IP,IP_CAMPUS_NAT_001290,2027-04-29T10:45:04.033835+00:00,2027-05-17T10:45:04.033835+00:00,15,CHECKOUT
EDGE_00014647,ACC_003662,PAYMENT,CARD_STUDENT_003171,2027-04-29T10:45:04.033835+00:00,2027-05-21T10:45:04.033835+00:00,6,CHECKOUT
EDGE_00014648,ACC_003662,ADDRESS,ADDR_DORM_002269,2027-04-29T10:45:04.033835+00:00,2027-06-04T10:45:04.033835+00:00,10,CHECKOUT
EDGE_00014649,ACC_003663,DEVICE,DEV_STUDENT_002521,2026-11-14T15:14:04.103361+00:00,2026-12-15T15:14:04.103361+00:00,3,CHECKOUT
EDGE_00014650,ACC_003663,IP,IP_CAMPUS_NAT_001290,2026-11-14T15:14:04.103361+00:00,2027-01-13T15:14:04.103361+00:00,3,CHECKOUT
EDGE_00014651,ACC_003663,PAYMENT,CARD_STUDENT_003172,2026-11-14T15:14:04.103361+00:00,2027-01-17T15:14:04.103361+00:00,17,CHECKOUT
EDGE_00014652,ACC_003663,ADDRESS,ADDR_DORM_002270,2026-11-14T15:14:04.103361+00:00,2027-02-03T15:14:04.103361+00:00,14,CHECKOUT
EDGE_00014653,ACC_003664,DEVICE,DEV_RESIDENT_002522,2027-03-04T09:44:44.418687+00:00,2027-04-30T09:44:44.418687+00:00,12,CHECKOUT
EDGE_00014654,ACC_003664,IP,IP_RESIDENT_001291,2027-03-04T09:44:44.418687+00:00,2027-05-23T09:44:44.418687+00:00,13,CHECKOUT
EDGE_00014655,ACC_003664,PAYMENT,CARD_RESIDENT_003173,2027-03-04T09:44:44.418687+00:00,2027-06-03T09:44:44.418687+00:00,7,CHECKOUT
EDGE_00014656,ACC_003664,ADDRESS,ADDR_APT_BLDG_002271,2027-03-04T09:44:44.418687+00:00,2027-04-01T09:44:44.418687+00:00,6,CHECKOUT
EDGE_00014657,ACC_003665,DEVICE,DEV_RESIDENT_002523,2026-05-10T21:13:10.195864+00:00,2026-08-07T21:13:10.195864+00:00,27,CHECKOUT
EDGE_00014658,ACC_003665,IP,IP_RESIDENT_001292,2026-05-10T21:13:10.195864+00:00,2026-06-26T21:13:10.195864+00:00,28,CHECKOUT
EDGE_00014659,ACC_003665,PAYMENT,CARD_RESIDENT_003174,2026-05-10T21:13:10.195864+00:00,2026-07-23T21:13:10.195864+00:00,28,CHECKOUT
EDGE_00014660,ACC_003665,ADDRESS,ADDR_APT_BLDG_002271,2026-05-10T21:13:10.195864+00:00,2026-10-04T21:13:10.195864+00:00,26,CHECKOUT
EDGE_00014661,ACC_003666,DEVICE,DEV_RESIDENT_002524,2027-01-02T23:01:49.167796+00:00,2027-02-11T23:01:49.167796+00:00,12,CHECKOUT
EDGE_00014662,ACC_003666,IP,IP_RESIDENT_001293,2027-01-02T23:01:49.167796+00:00,2027-05-27T23:01:49.167796+00:00,22,CHECKOUT
EDGE_00014663,ACC_003666,PAYMENT,CARD_RESIDENT_003175,2027-01-02T23:01:49.167796+00:00,2027-04-02T23:01:49.167796+00:00,6,CHECKOUT
EDGE_00014664,ACC_003666,ADDRESS,ADDR_APT_BLDG_002271,2027-01-02T23:01:49.167796+00:00,2027-01-26T23:01:49.167796+00:00,19,CHECKOUT
EDGE_00014665,ACC_003667,DEVICE,DEV_RESIDENT_002525,2026-11-15T21:40:34.241331+00:00,2026-12-24T21:40:34.241331+00:00,20,CHECKOUT
EDGE_00014666,ACC_003667,IP,IP_RESIDENT_001294,2026-11-15T21:40:34.241331+00:00,2026-12-17T21:40:34.241331+00:00,15,CHECKOUT
EDGE_00014667,ACC_003667,PAYMENT,CARD_RESIDENT_003176,2026-11-15T21:40:34.241331+00:00,2026-12-08T21:40:34.241331+00:00,24,CHECKOUT
EDGE_00014668,ACC_003667,ADDRESS,ADDR_APT_BLDG_002271,2026-11-15T21:40:34.241331+00:00,2027-03-15T21:40:34.241331+00:00,8,CHECKOUT
EDGE_00014669,ACC_003668,DEVICE,DEV_RESIDENT_002526,2027-02-28T22:24:12.947683+00:00,2027-06-25T22:24:12.947683+00:00,19,CHECKOUT
EDGE_00014670,ACC_003668,IP,IP_RESIDENT_001295,2027-02-28T22:24:12.947683+00:00,2027-05-15T22:24:12.947683+00:00,21,CHECKOUT
EDGE_00014671,ACC_003668,PAYMENT,CARD_RESIDENT_003177,2027-02-28T22:24:12.947683+00:00,2027-03-25T22:24:12.947683+00:00,25,CHECKOUT
EDGE_00014672,ACC_003668,ADDRESS,ADDR_APT_BLDG_002271,2027-02-28T22:24:12.947683+00:00,2027-04-23T22:24:12.947683+00:00,26,CHECKOUT
EDGE_00014673,ACC_003669,DEVICE,DEV_RESIDENT_002527,2026-11-19T21:45:35.727915+00:00,2027-01-24T21:45:35.727915+00:00,28,CHECKOUT
EDGE_00014674,ACC_003669,IP,IP_RESIDENT_001296,2026-11-19T21:45:35.727915+00:00,2027-02-05T21:45:35.727915+00:00,15,CHECKOUT
EDGE_00014675,ACC_003669,PAYMENT,CARD_RESIDENT_003178,2026-11-19T21:45:35.727915+00:00,2027-03-12T21:45:35.727915+00:00,12,CHECKOUT
EDGE_00014676,ACC_003669,ADDRESS,ADDR_APT_BLDG_002271,2026-11-19T21:45:35.727915+00:00,2027-02-02T21:45:35.727915+00:00,22,CHECKOUT
EDGE_00014677,ACC_003670,DEVICE,DEV_RESIDENT_002528,2026-04-05T03:43:58.180897+00:00,2026-06-11T03:43:58.180897+00:00,8,CHECKOUT
EDGE_00014678,ACC_003670,IP,IP_RESIDENT_001297,2026-04-05T03:43:58.180897+00:00,2026-06-18T03:43:58.180897+00:00,18,CHECKOUT
EDGE_00014679,ACC_003670,PAYMENT,CARD_RESIDENT_003179,2026-04-05T03:43:58.180897+00:00,2026-07-30T03:43:58.180897+00:00,9,CHECKOUT
EDGE_00014680,ACC_003670,ADDRESS,ADDR_APT_BLDG_002271,2026-04-05T03:43:58.180897+00:00,2026-07-05T03:43:58.180897+00:00,21,CHECKOUT
EDGE_00014681,ACC_003671,DEVICE,DEV_RESIDENT_002529,2027-01-25T05:34:10.654410+00:00,2027-03-16T05:34:10.654410+00:00,8,CHECKOUT
EDGE_00014682,ACC_003671,IP,IP_RESIDENT_001298,2027-01-25T05:34:10.654410+00:00,2027-05-20T05:34:10.654410+00:00,28,CHECKOUT
EDGE_00014683,ACC_003671,PAYMENT,CARD_RESIDENT_003180,2027-01-25T05:34:10.654410+00:00,2027-03-31T05:34:10.654410+00:00,9,CHECKOUT
EDGE_00014684,ACC_003671,ADDRESS,ADDR_APT_BLDG_002271,2027-01-25T05:34:10.654410+00:00,2027-06-07T05:34:10.654410+00:00,8,CHECKOUT
EDGE_00014685,ACC_003672,DEVICE,DEV_RESIDENT_002530,2026-12-21T04:07:03.410136+00:00,2027-05-07T04:07:03.410136+00:00,27,CHECKOUT
EDGE_00014686,ACC_003672,IP,IP_RESIDENT_001299,2026-12-21T04:07:03.410136+00:00,2027-01-23T04:07:03.410136+00:00,25,CHECKOUT
EDGE_00014687,ACC_003672,PAYMENT,CARD_RESIDENT_003181,2026-12-21T04:07:03.410136+00:00,2027-02-17T04:07:03.410136+00:00,20,CHECKOUT
EDGE_00014688,ACC_003672,ADDRESS,ADDR_APT_BLDG_002271,2026-12-21T04:07:03.410136+00:00,2027-05-14T04:07:03.410136+00:00,27,CHECKOUT
EDGE_00014689,ACC_003673,DEVICE,DEV_RESIDENT_002531,2027-04-14T14:45:24.868523+00:00,2027-08-02T14:45:24.868523+00:00,15,CHECKOUT
EDGE_00014690,ACC_003673,IP,IP_RESIDENT_001300,2027-04-14T14:45:24.868523+00:00,2027-09-03T14:45:24.868523+00:00,11,CHECKOUT
EDGE_00014691,ACC_003673,PAYMENT,CARD_RESIDENT_003182,2027-04-14T14:45:24.868523+00:00,2027-06-15T14:45:24.868523+00:00,26,CHECKOUT
EDGE_00014692,ACC_003673,ADDRESS,ADDR_APT_BLDG_002271,2027-04-14T14:45:24.868523+00:00,2027-09-10T14:45:24.868523+00:00,25,CHECKOUT
EDGE_00014693,ACC_003674,DEVICE,DEV_RESIDENT_002532,2026-05-21T12:34:40.739772+00:00,2026-06-11T12:34:40.739772+00:00,19,CHECKOUT
EDGE_00014694,ACC_003674,IP,IP_RESIDENT_001301,2026-05-21T12:34:40.739772+00:00,2026-06-27T12:34:40.739772+00:00,25,CHECKOUT
EDGE_00014695,ACC_003674,PAYMENT,CARD_RESIDENT_003183,2026-05-21T12:34:40.739772+00:00,2026-07-16T12:34:40.739772+00:00,7,CHECKOUT
EDGE_00014696,ACC_003674,ADDRESS,ADDR_APT_BLDG_002271,2026-05-21T12:34:40.739772+00:00,2026-09-28T12:34:40.739772+00:00,18,CHECKOUT
EDGE_00014697,ACC_003675,DEVICE,DEV_RESIDENT_002533,2026-11-11T04:06:22.004646+00:00,2027-04-05T04:06:22.004646+00:00,7,CHECKOUT
EDGE_00014698,ACC_003675,IP,IP_RESIDENT_001302,2026-11-11T04:06:22.004646+00:00,2027-03-03T04:06:22.004646+00:00,20,CHECKOUT
EDGE_00014699,ACC_003675,PAYMENT,CARD_RESIDENT_003184,2026-11-11T04:06:22.004646+00:00,2027-03-26T04:06:22.004646+00:00,25,CHECKOUT
EDGE_00014700,ACC_003675,ADDRESS,ADDR_APT_BLDG_002271,2026-11-11T04:06:22.004646+00:00,2027-03-27T04:06:22.004646+00:00,25,CHECKOUT
EDGE_00014701,ACC_003676,DEVICE,DEV_RESIDENT_002534,2026-12-29T05:44:42.629033+00:00,2027-02-16T05:44:42.629033+00:00,12,CHECKOUT
EDGE_00014702,ACC_003676,IP,IP_RESIDENT_001303,2026-12-29T05:44:42.629033+00:00,2027-03-07T05:44:42.629033+00:00,21,CHECKOUT
EDGE_00014703,ACC_003676,PAYMENT,CARD_RESIDENT_003185,2026-12-29T05:44:42.629033+00:00,2027-04-15T05:44:42.629033+00:00,24,CHECKOUT
EDGE_00014704,ACC_003676,ADDRESS,ADDR_APT_BLDG_002271,2026-12-29T05:44:42.629033+00:00,2027-03-31T05:44:42.629033+00:00,28,CHECKOUT
EDGE_00014705,ACC_003677,DEVICE,DEV_RESIDENT_002535,2026-06-28T02:50:00.048675+00:00,2026-10-09T02:50:00.048675+00:00,17,CHECKOUT
EDGE_00014706,ACC_003677,IP,IP_RESIDENT_001304,2026-06-28T02:50:00.048675+00:00,2026-09-09T02:50:00.048675+00:00,23,CHECKOUT
EDGE_00014707,ACC_003677,PAYMENT,CARD_RESIDENT_003186,2026-06-28T02:50:00.048675+00:00,2026-08-16T02:50:00.048675+00:00,12,CHECKOUT
EDGE_00014708,ACC_003677,ADDRESS,ADDR_APT_BLDG_002271,2026-06-28T02:50:00.048675+00:00,2026-08-08T02:50:00.048675+00:00,8,CHECKOUT
EDGE_00014709,ACC_003678,DEVICE,DEV_RESIDENT_002536,2026-12-10T16:59:44.177520+00:00,2027-03-07T16:59:44.177520+00:00,21,CHECKOUT
EDGE_00014710,ACC_003678,IP,IP_RESIDENT_001305,2026-12-10T16:59:44.177520+00:00,2027-01-19T16:59:44.177520+00:00,29,CHECKOUT
EDGE_00014711,ACC_003678,PAYMENT,CARD_RESIDENT_003187,2026-12-10T16:59:44.177520+00:00,2027-01-02T16:59:44.177520+00:00,29,CHECKOUT
EDGE_00014712,ACC_003678,ADDRESS,ADDR_APT_BLDG_002271,2026-12-10T16:59:44.177520+00:00,2027-03-14T16:59:44.177520+00:00,14,CHECKOUT
EDGE_00014713,ACC_003679,DEVICE,DEV_RESIDENT_002537,2026-09-10T01:08:20.832447+00:00,2026-12-18T01:08:20.832447+00:00,21,CHECKOUT
EDGE_00014714,ACC_003679,IP,IP_RESIDENT_001306,2026-09-10T01:08:20.832447+00:00,2026-10-16T01:08:20.832447+00:00,29,CHECKOUT
EDGE_00014715,ACC_003679,PAYMENT,CARD_RESIDENT_003188,2026-09-10T01:08:20.832447+00:00,2027-01-13T01:08:20.832447+00:00,16,CHECKOUT
EDGE_00014716,ACC_003679,ADDRESS,ADDR_APT_BLDG_002271,2026-09-10T01:08:20.832447+00:00,2026-11-17T01:08:20.832447+00:00,23,CHECKOUT
EDGE_00014717,ACC_003680,DEVICE,DEV_RESIDENT_002538,2026-10-02T06:16:15.272142+00:00,2027-02-28T06:16:15.272142+00:00,22,CHECKOUT
EDGE_00014718,ACC_003680,IP,IP_RESIDENT_001307,2026-10-02T06:16:15.272142+00:00,2027-02-19T06:16:15.272142+00:00,9,CHECKOUT
EDGE_00014719,ACC_003680,PAYMENT,CARD_RESIDENT_003189,2026-10-02T06:16:15.272142+00:00,2027-01-21T06:16:15.272142+00:00,23,CHECKOUT
EDGE_00014720,ACC_003680,ADDRESS,ADDR_APT_BLDG_002271,2026-10-02T06:16:15.272142+00:00,2026-12-19T06:16:15.272142+00:00,23,CHECKOUT
EDGE_00014721,ACC_003681,DEVICE,DEV_RESIDENT_002539,2027-02-21T08:35:55.107861+00:00,2027-06-23T08:35:55.107861+00:00,14,CHECKOUT
EDGE_00014722,ACC_003681,IP,IP_RESIDENT_001308,2027-02-21T08:35:55.107861+00:00,2027-06-29T08:35:55.107861+00:00,17,CHECKOUT
EDGE_00014723,ACC_003681,PAYMENT,CARD_RESIDENT_003190,2027-02-21T08:35:55.107861+00:00,2027-06-08T08:35:55.107861+00:00,26,CHECKOUT
EDGE_00014724,ACC_003681,ADDRESS,ADDR_APT_BLDG_002271,2027-02-21T08:35:55.107861+00:00,2027-04-27T08:35:55.107861+00:00,24,CHECKOUT
EDGE_00014725,ACC_003682,DEVICE,DEV_SOLO_002540,2027-05-07T17:02:04.853771+00:00,2027-06-21T17:02:04.853771+00:00,27,CHECKOUT
EDGE_00014726,ACC_003682,IP,IP_SOLO_001309,2027-05-07T17:02:04.853771+00:00,2027-11-11T17:02:04.853771+00:00,6,CHECKOUT
EDGE_00014727,ACC_003682,PAYMENT,CARD_SOLO_003191,2027-05-07T17:02:04.853771+00:00,2027-10-19T17:02:04.853771+00:00,19,CHECKOUT
EDGE_00014728,ACC_003682,ADDRESS,ADDR_SOLO_002272,2027-05-07T17:02:04.853771+00:00,2027-08-05T17:02:04.853771+00:00,17,CHECKOUT
EDGE_00014729,ACC_003683,DEVICE,DEV_SOLO_002541,2026-12-04T19:40:16.611470+00:00,2027-05-27T19:40:16.611470+00:00,27,CHECKOUT
EDGE_00014730,ACC_003683,IP,IP_SOLO_001310,2026-12-04T19:40:16.611470+00:00,2027-01-18T19:40:16.611470+00:00,12,CHECKOUT
EDGE_00014731,ACC_003683,PAYMENT,CARD_SOLO_003192,2026-12-04T19:40:16.611470+00:00,2027-02-13T19:40:16.611470+00:00,25,CHECKOUT
EDGE_00014732,ACC_003683,ADDRESS,ADDR_SOLO_002273,2026-12-04T19:40:16.611470+00:00,2027-02-12T19:40:16.611470+00:00,21,CHECKOUT
EDGE_00014733,ACC_003684,DEVICE,DEV_SOLO_002542,2027-04-17T08:12:43.932918+00:00,2027-09-06T08:12:43.932918+00:00,27,CHECKOUT
EDGE_00014734,ACC_003684,IP,IP_SOLO_001311,2027-04-17T08:12:43.932918+00:00,2027-09-07T08:12:43.932918+00:00,21,CHECKOUT
EDGE_00014735,ACC_003684,PAYMENT,CARD_SOLO_003193,2027-04-17T08:12:43.932918+00:00,2027-09-13T08:12:43.932918+00:00,8,CHECKOUT
EDGE_00014736,ACC_003684,ADDRESS,ADDR_SOLO_002274,2027-04-17T08:12:43.932918+00:00,2027-05-31T08:12:43.932918+00:00,29,CHECKOUT
EDGE_00014737,ACC_003685,DEVICE,DEV_LAPTOP_002543,2026-07-04T00:20:45.572045+00:00,2026-07-22T00:20:45.572045+00:00,30,CHECKOUT
EDGE_00014738,ACC_003685,IP,IP_COWORKING_001312,2026-07-04T00:20:45.572045+00:00,2026-08-27T00:20:45.572045+00:00,6,CHECKOUT
EDGE_00014739,ACC_003685,PAYMENT,CARD_CORP_003194,2026-07-04T00:20:45.572045+00:00,2026-09-02T00:20:45.572045+00:00,8,CHECKOUT
EDGE_00014740,ACC_003685,ADDRESS,ADDR_OFFICE_002275,2026-07-04T00:20:45.572045+00:00,2026-09-06T00:20:45.572045+00:00,25,CHECKOUT
EDGE_00014741,ACC_003686,DEVICE,DEV_LAPTOP_002544,2026-06-04T05:02:32.450191+00:00,2026-08-15T05:02:32.450191+00:00,11,CHECKOUT
EDGE_00014742,ACC_003686,IP,IP_COWORKING_001312,2026-06-04T05:02:32.450191+00:00,2026-07-04T05:02:32.450191+00:00,25,CHECKOUT
EDGE_00014743,ACC_003686,PAYMENT,CARD_CORP_003195,2026-06-04T05:02:32.450191+00:00,2026-09-10T05:02:32.450191+00:00,25,CHECKOUT
EDGE_00014744,ACC_003686,ADDRESS,ADDR_OFFICE_002276,2026-06-04T05:02:32.450191+00:00,2026-08-09T05:02:32.450191+00:00,28,CHECKOUT
EDGE_00014745,ACC_003687,DEVICE,DEV_LAPTOP_002545,2026-08-20T14:21:30.826470+00:00,2026-10-11T14:21:30.826470+00:00,8,CHECKOUT
EDGE_00014746,ACC_003687,IP,IP_COWORKING_001312,2026-08-20T14:21:30.826470+00:00,2026-12-02T14:21:30.826470+00:00,20,CHECKOUT
EDGE_00014747,ACC_003687,PAYMENT,CARD_CORP_003196,2026-08-20T14:21:30.826470+00:00,2026-10-15T14:21:30.826470+00:00,21,CHECKOUT
EDGE_00014748,ACC_003687,ADDRESS,ADDR_OFFICE_002277,2026-08-20T14:21:30.826470+00:00,2026-10-15T14:21:30.826470+00:00,8,CHECKOUT
EDGE_00014749,ACC_003688,DEVICE,DEV_LAPTOP_002546,2027-02-25T04:47:06.235764+00:00,2027-05-23T04:47:06.235764+00:00,12,CHECKOUT
EDGE_00014750,ACC_003688,IP,IP_COWORKING_001312,2027-02-25T04:47:06.235764+00:00,2027-04-04T04:47:06.235764+00:00,24,CHECKOUT
EDGE_00014751,ACC_003688,PAYMENT,CARD_CORP_003197,2027-02-25T04:47:06.235764+00:00,2027-06-15T04:47:06.235764+00:00,17,CHECKOUT
EDGE_00014752,ACC_003688,ADDRESS,ADDR_OFFICE_002278,2027-02-25T04:47:06.235764+00:00,2027-05-31T04:47:06.235764+00:00,15,CHECKOUT
EDGE_00014753,ACC_003689,DEVICE,DEV_LAPTOP_002547,2026-09-16T08:02:57.301279+00:00,2026-10-20T08:02:57.301279+00:00,6,CHECKOUT
EDGE_00014754,ACC_003689,IP,IP_COWORKING_001312,2026-09-16T08:02:57.301279+00:00,2026-10-23T08:02:57.301279+00:00,6,CHECKOUT
EDGE_00014755,ACC_003689,PAYMENT,CARD_CORP_003198,2026-09-16T08:02:57.301279+00:00,2026-10-29T08:02:57.301279+00:00,31,CHECKOUT
EDGE_00014756,ACC_003689,ADDRESS,ADDR_OFFICE_002279,2026-09-16T08:02:57.301279+00:00,2026-12-26T08:02:57.301279+00:00,34,CHECKOUT
EDGE_00014757,ACC_003690,DEVICE,DEV_LAPTOP_002548,2027-01-20T08:39:02.688765+00:00,2027-02-21T08:39:02.688765+00:00,13,CHECKOUT
EDGE_00014758,ACC_003690,IP,IP_COWORKING_001312,2027-01-20T08:39:02.688765+00:00,2027-05-02T08:39:02.688765+00:00,24,CHECKOUT
EDGE_00014759,ACC_003690,PAYMENT,CARD_CORP_003199,2027-01-20T08:39:02.688765+00:00,2027-02-10T08:39:02.688765+00:00,15,CHECKOUT
EDGE_00014760,ACC_003690,ADDRESS,ADDR_OFFICE_002280,2027-01-20T08:39:02.688765+00:00,2027-04-16T08:39:02.688765+00:00,20,CHECKOUT
EDGE_00014761,ACC_003691,DEVICE,DEV_LAPTOP_002549,2026-11-15T22:20:58.921479+00:00,2027-03-03T22:20:58.921479+00:00,6,CHECKOUT
EDGE_00014762,ACC_003691,IP,IP_COWORKING_001312,2026-11-15T22:20:58.921479+00:00,2027-01-11T22:20:58.921479+00:00,18,CHECKOUT
EDGE_00014763,ACC_003691,PAYMENT,CARD_CORP_003200,2026-11-15T22:20:58.921479+00:00,2027-02-21T22:20:58.921479+00:00,25,CHECKOUT
EDGE_00014764,ACC_003691,ADDRESS,ADDR_OFFICE_002281,2026-11-15T22:20:58.921479+00:00,2027-01-06T22:20:58.921479+00:00,9,CHECKOUT
EDGE_00014765,ACC_003692,DEVICE,DEV_LAPTOP_002550,2026-08-09T19:25:59.458910+00:00,2026-10-28T19:25:59.458910+00:00,17,CHECKOUT
EDGE_00014766,ACC_003692,IP,IP_COWORKING_001312,2026-08-09T19:25:59.458910+00:00,2026-11-26T19:25:59.458910+00:00,18,CHECKOUT
EDGE_00014767,ACC_003692,PAYMENT,CARD_CORP_003201,2026-08-09T19:25:59.458910+00:00,2026-11-12T19:25:59.458910+00:00,22,CHECKOUT
EDGE_00014768,ACC_003692,ADDRESS,ADDR_OFFICE_002282,2026-08-09T19:25:59.458910+00:00,2026-08-26T19:25:59.458910+00:00,26,CHECKOUT
EDGE_00014769,ACC_003693,DEVICE,DEV_LAPTOP_002551,2026-12-31T02:37:11.817681+00:00,2027-03-24T02:37:11.817681+00:00,10,CHECKOUT
EDGE_00014770,ACC_003693,IP,IP_COWORKING_001312,2026-12-31T02:37:11.817681+00:00,2027-02-23T02:37:11.817681+00:00,19,CHECKOUT
EDGE_00014771,ACC_003693,PAYMENT,CARD_CORP_003202,2026-12-31T02:37:11.817681+00:00,2027-03-10T02:37:11.817681+00:00,19,CHECKOUT
EDGE_00014772,ACC_003693,ADDRESS,ADDR_OFFICE_002283,2026-12-31T02:37:11.817681+00:00,2027-02-27T02:37:11.817681+00:00,31,CHECKOUT
EDGE_00014773,ACC_003694,DEVICE,DEV_LAPTOP_002552,2027-02-02T03:01:13.628493+00:00,2027-03-22T03:01:13.628493+00:00,33,CHECKOUT
EDGE_00014774,ACC_003694,IP,IP_COWORKING_001312,2027-02-02T03:01:13.628493+00:00,2027-05-02T03:01:13.628493+00:00,22,CHECKOUT
EDGE_00014775,ACC_003694,PAYMENT,CARD_CORP_003203,2027-02-02T03:01:13.628493+00:00,2027-04-13T03:01:13.628493+00:00,18,CHECKOUT
EDGE_00014776,ACC_003694,ADDRESS,ADDR_OFFICE_002284,2027-02-02T03:01:13.628493+00:00,2027-05-22T03:01:13.628493+00:00,17,CHECKOUT
EDGE_00014777,ACC_003695,DEVICE,DEV_LAPTOP_002553,2026-06-06T10:12:53.887115+00:00,2026-09-15T10:12:53.887115+00:00,5,CHECKOUT
EDGE_00014778,ACC_003695,IP,IP_COWORKING_001312,2026-06-06T10:12:53.887115+00:00,2026-10-01T10:12:53.887115+00:00,18,CHECKOUT
EDGE_00014779,ACC_003695,PAYMENT,CARD_CORP_003204,2026-06-06T10:12:53.887115+00:00,2026-09-15T10:12:53.887115+00:00,10,CHECKOUT
EDGE_00014780,ACC_003695,ADDRESS,ADDR_OFFICE_002285,2026-06-06T10:12:53.887115+00:00,2026-08-09T10:12:53.887115+00:00,31,CHECKOUT
EDGE_00014781,ACC_003696,DEVICE,DEV_LAPTOP_002554,2026-09-18T06:34:13.811333+00:00,2026-12-04T06:34:13.811333+00:00,16,CHECKOUT
EDGE_00014782,ACC_003696,IP,IP_COWORKING_001312,2026-09-18T06:34:13.811333+00:00,2027-01-09T06:34:13.811333+00:00,15,CHECKOUT
EDGE_00014783,ACC_003696,PAYMENT,CARD_CORP_003205,2026-09-18T06:34:13.811333+00:00,2026-11-13T06:34:13.811333+00:00,22,CHECKOUT
EDGE_00014784,ACC_003696,ADDRESS,ADDR_OFFICE_002286,2026-09-18T06:34:13.811333+00:00,2027-01-13T06:34:13.811333+00:00,25,CHECKOUT
EDGE_00014785,ACC_003697,DEVICE,DEV_LAPTOP_002555,2027-01-07T05:53:33.861195+00:00,2027-03-17T05:53:33.861195+00:00,17,CHECKOUT
EDGE_00014786,ACC_003697,IP,IP_COWORKING_001312,2027-01-07T05:53:33.861195+00:00,2027-02-22T05:53:33.861195+00:00,26,CHECKOUT
EDGE_00014787,ACC_003697,PAYMENT,CARD_CORP_003206,2027-01-07T05:53:33.861195+00:00,2027-03-27T05:53:33.861195+00:00,20,CHECKOUT
EDGE_00014788,ACC_003697,ADDRESS,ADDR_OFFICE_002287,2027-01-07T05:53:33.861195+00:00,2027-02-21T05:53:33.861195+00:00,31,CHECKOUT
EDGE_00014789,ACC_003698,DEVICE,DEV_LAPTOP_002556,2026-12-21T00:48:39.616701+00:00,2027-04-01T00:48:39.616701+00:00,25,CHECKOUT
EDGE_00014790,ACC_003698,IP,IP_COWORKING_001312,2026-12-21T00:48:39.616701+00:00,2027-04-19T00:48:39.616701+00:00,14,CHECKOUT
EDGE_00014791,ACC_003698,PAYMENT,CARD_CORP_003207,2026-12-21T00:48:39.616701+00:00,2027-03-20T00:48:39.616701+00:00,5,CHECKOUT
EDGE_00014792,ACC_003698,ADDRESS,ADDR_OFFICE_002288,2026-12-21T00:48:39.616701+00:00,2027-03-17T00:48:39.616701+00:00,18,CHECKOUT
EDGE_00014793,ACC_003699,DEVICE,DEV_LAPTOP_002557,2027-01-02T07:03:34.878401+00:00,2027-04-17T07:03:34.878401+00:00,16,CHECKOUT
EDGE_00014794,ACC_003699,IP,IP_COWORKING_001312,2027-01-02T07:03:34.878401+00:00,2027-04-05T07:03:34.878401+00:00,25,CHECKOUT
EDGE_00014795,ACC_003699,PAYMENT,CARD_CORP_003208,2027-01-02T07:03:34.878401+00:00,2027-03-20T07:03:34.878401+00:00,11,CHECKOUT
EDGE_00014796,ACC_003699,ADDRESS,ADDR_OFFICE_002289,2027-01-02T07:03:34.878401+00:00,2027-03-06T07:03:34.878401+00:00,11,CHECKOUT
EDGE_00014797,ACC_003700,DEVICE,DEV_LAPTOP_002558,2027-02-19T02:01:41.168867+00:00,2027-04-09T02:01:41.168867+00:00,8,CHECKOUT
EDGE_00014798,ACC_003700,IP,IP_COWORKING_001312,2027-02-19T02:01:41.168867+00:00,2027-05-03T02:01:41.168867+00:00,6,CHECKOUT
EDGE_00014799,ACC_003700,PAYMENT,CARD_CORP_003209,2027-02-19T02:01:41.168867+00:00,2027-06-13T02:01:41.168867+00:00,8,CHECKOUT
