merchant_id,scenario,baseline_tx_count,current_tx_count,baseline_fraud_count,current_fraud_count,baseline_fraud_rate,current_fraud_rate,baseline_device_count,current_device_count,baseline_suspicious_score,current_suspicious_score,fraud_spike_label,fraud_rate_delta,fraud_rate_ratio,volume_surge_ratio,device_concentration_ratio,suspicious_score_delta
MERCH_STD_01162,standard_stable,1331,60,49,2,0.0369,0.0324,1030,51,0.0622,0.0374,0,-0.0045,0.8784,1.0819,1.1765,-0.0248
MERCH_STD_00663,standard_stable,2466,95,25,1,0.0104,0.0104,1879,79,0.0393,0.0973,0,0.0,1.0,0.9246,1.2025,0.058
MERCH_STD_00661,standard_stable,2691,120,38,1,0.0144,0.0117,2025,85,0.0734,0.0568,0,-0.0027,0.8138,1.0702,1.4118,-0.0166
MERCH_FLASH_00475,flash_sale_high_vol,1301,313,28,8,0.022,0.0241,1122,263,0.0585,0.1165,0,0.0021,1.095,5.774,1.1901,0.058
MERCH_STD_01348,standard_stable,3777,134,130,5,0.0346,0.0369,2706,117,0.0613,0.0376,0,0.0023,1.0663,0.8515,1.1453,-0.0237
MERCH_NOISE_00234,low_volume_noise,68,3,1,0,0.0147,0.0,61,3,0.0162,0.2118,0,-0.0147,0.0068,1.0588,1.0,0.1956
MERCH_STD_01576,standard_stable,2027,82,69,2,0.0345,0.0287,1616,71,0.0657,0.0519,0,-0.0058,0.8324,0.9709,1.1549,-0.0138
MERCH_STD_00437,standard_stable,1140,51,29,1,0.0261,0.0223,1005,41,0.0669,0.071,0,-0.0038,0.855,1.0737,1.2439,0.0041
MERCH_STD_00996,standard_stable,1697,58,50,2,0.0295,0.0309,1270,44,0.0765,0.0757,0,0.0014,1.0473,0.8203,1.3182,-0.0008
MERCH_FLASH_00236,flash_sale_high_vol,1777,432,36,8,0.0208,0.0193,1590,356,0.0688,0.0355,0,-0.0015,0.9282,5.8346,1.2135,-0.0333
MERCH_SPIKE_RUSH_00047,syndicate_bot_rush,1508,475,46,161,0.031,0.3395,1236,148,0.0928,0.8833,1,0.3085,10.9196,7.5597,3.2095,0.7905
MERCH_STD_00883,standard_stable,1178,45,17,1,0.015,0.0161,945,36,0.0401,0.1133,0,0.0011,1.0728,0.9168,1.25,0.0732
MERCH_SPIKE_ATO_00046,targeted_ato_surge,827,79,24,38,0.0296,0.4822,661,39,0.0361,0.6656,1,0.4526,16.2391,2.2926,2.0256,0.6295
MERCH_FLASH_00434,flash_sale_high_vol,1372,373,19,4,0.0139,0.0102,1076,326,0.0648,0.0965,0,-0.0037,0.7357,6.5248,1.1442,0.0317
MERCH_FLASH_00416,flash_sale_high_vol,974,250,29,3,0.0298,0.0134,835,218,0.0774,0.0375,0,-0.0164,0.4515,6.1602,1.1468,-0.0399
MERCH_SPIKE_RUSH_00397,syndicate_bot_rush,1607,528,55,285,0.0346,0.5398,1317,196,0.0866,0.6728,1,0.5052,15.5591,7.8855,2.6939,0.5862
MERCH_SPIKE_ATO_00290,targeted_ato_surge,600,68,15,33,0.0262,0.4836,480,28,0.0822,0.7715,1,0.4574,18.3916,2.72,2.4286,0.6893
MERCH_SPIKE_ATO_00059,targeted_ato_surge,525,74,11,38,0.0223,0.519,420,35,0.0948,0.6656,1,0.4967,23.1741,3.3829,2.1143,0.5708
MERCH_STD_00011,standard_stable,992,38,23,1,0.0234,0.0215,819,29,0.027,0.0318,0,-0.0019,0.9191,0.9194,1.3103,0.0048
MERCH_HIBAS_00223,high_stable_fraud,673,27,73,3,0.1087,0.1006,498,17,0.2963,0.3589,0,-0.0081,0.9256,0.9629,1.5882,0.0626
MERCH_HIBAS_00329,high_stable_fraud,1434,70,155,8,0.1084,0.1165,896,47,0.2752,0.413,0,0.0081,1.0747,1.1715,1.4894,0.1378
MERCH_HIBAS_00479,high_stable_fraud,1036,48,109,5,0.1055,0.096,810,33,0.355,0.2751,0,-0.0095,0.91,1.112,1.4545,-0.0799
MERCH_STD_01029,standard_stable,2828,101,98,4,0.0348,0.0353,2488,78,0.0544,0.1185,0,0.0005,1.0143,0.8571,1.2949,0.0641
MERCH_FLASH_00295,flash_sale_high_vol,943,149,16,2,0.0177,0.0167,751,134,0.0373,0.0734,0,-0.001,0.9438,3.7922,1.1119,0.0361
MERCH_FLASH_00618,flash_sale_high_vol,2494,426,72,5,0.0291,0.0116,1883,396,0.0617,0.046,0,-0.0175,0.4007,4.0994,1.0758,-0.0157
MERCH_HIBAS_00030,high_stable_fraud,1279,55,146,6,0.1143,0.1177,971,42,0.3426,0.2562,0,0.0034,1.0297,1.0321,1.3095,-0.0864
MERCH_STD_00842,standard_stable,3633,128,139,5,0.0385,0.0363,2549,114,0.0922,0.0228,0,-0.0022,0.943,0.8456,1.1228,-0.0694
MERCH_STD_00650,standard_stable,1448,62,39,2,0.027,0.0312,1286,46,0.028,0.0985,0,0.0042,1.155,1.0276,1.3478,0.0705
MERCH_FLASH_00483,flash_sale_high_vol,1149,216,29,3,0.0253,0.0156,1046,187,0.0747,0.0668,0,-0.0097,0.6181,4.5117,1.1551,-0.0079
MERCH_FLASH_00276,flash_sale_high_vol,843,177,9,3,0.0112,0.0185,663,142,0.0571,0.0557,0,0.0073,1.646,5.0391,1.2465,-0.0014
MERCH_FLASH_00266,flash_sale_high_vol,1610,483,17,6,0.0106,0.0121,1383,426,0.0459,0.0831,0,0.0015,1.1402,7.2,1.1338,0.0372
MERCH_HIBAS_00035,high_stable_fraud,1435,54,225,9,0.1572,0.1646,1138,35,0.3869,0.3905,0,0.0074,1.047,0.9031,1.5429,0.0036
MERCH_STD_00049,standard_stable,2837,100,31,1,0.0112,0.0095,2272,84,0.0704,0.1051,0,-0.0017,0.8496,0.846,1.1905,0.0347
MERCH_STD_01010,standard_stable,1482,57,24,1,0.0162,0.0136,1116,49,0.0621,0.0624,0,-0.0026,0.8405,0.9231,1.1633,0.0003
MERCH_NOISE_00059,low_volume_noise,35,1,1,0,0.0286,0.0,31,1,0.1238,0.0612,0,-0.0286,0.0035,0.6857,1.0,-0.0626
MERCH_FLASH_00559,flash_sale_high_vol,2459,412,48,9,0.0198,0.0216,2109,353,0.0785,0.0605,0,0.0018,1.0905,4.0211,1.1671,-0.018
MERCH_FLASH_00020,flash_sale_high_vol,1197,312,17,4,0.0146,0.0118,1029,253,0.0262,0.0549,0,-0.0028,0.8095,6.2556,1.2332,0.0287
MERCH_STD_00946,standard_stable,1370,63,23,1,0.0172,0.0197,1037,50,0.0601,0.116,0,0.0025,1.1445,1.1036,1.26,0.0559
MERCH_STD_01305,standard_stable,3234,135,67,3,0.0208,0.0215,2538,121,0.0432,0.0613,0,0.0007,1.0335,1.0019,1.1157,0.0181
MERCH_FLASH_00550,flash_sale_high_vol,1562,438,42,7,0.0273,0.0154,1379,353,0.0688,0.103,0,-0.0119,0.5657,6.7298,1.2408,0.0342
MERCH_SPIKE_ATO_00045,targeted_ato_surge,1222,153,33,76,0.0278,0.499,977,56,0.0806,0.5908,1,0.4712,17.8889,3.0049,2.7321,0.5102
MERCH_STD_01175,standard_stable,1092,48,21,1,0.0197,0.0202,876,37,0.0521,0.1018,0,0.0005,1.0253,1.0549,1.2973,0.0497
MERCH_HIBAS_00086,high_stable_fraud,1764,73,235,9,0.1333,0.1231,1338,56,0.3717,0.4111,0,-0.0102,0.9235,0.9932,1.3036,0.0394
MERCH_FLASH_00345,flash_sale_high_vol,2396,469,29,7,0.0122,0.0157,2189,382,0.0541,0.0607,0,0.0035,1.2846,4.6978,1.2277,0.0066
MERCH_STD_00468,standard_stable,2515,90,81,2,0.0325,0.0268,1986,66,0.0759,0.0557,0,-0.0057,0.8252,0.8588,1.3636,-0.0202
MERCH_FLASH_00073,flash_sale_high_vol,2003,562,54,9,0.027,0.0168,1694,521,0.0722,0.1022,0,-0.0102,0.6236,6.7339,1.0787,0.03
MERCH_STD_01159,standard_stable,1717,74,48,2,0.0285,0.0241,1471,58,0.0689,0.0204,0,-0.0044,0.8462,1.0344,1.2759,-0.0485
MERCH_FLASH_00363,flash_sale_high_vol,1065,233,18,2,0.0171,0.0103,932,193,0.0334,0.0606,0,-0.0068,0.6047,5.2507,1.2073,0.0272
MERCH_HIBAS_00463,high_stable_fraud,1431,63,164,8,0.1153,0.1198,904,41,0.3574,0.2758,0,0.0045,1.039,1.0566,1.5366,-0.0816
MERCH_STD_00034,standard_stable,3149,134,92,3,0.0293,0.025,2541,107,0.0886,0.0663,0,-0.0043,0.8537,1.0213,1.2523,-0.0223
MERCH_STD_00737,standard_stable,561,22,16,1,0.0293,0.0258,471,18,0.0248,0.1081,0,-0.0035,0.881,0.9412,1.2222,0.0833
MERCH_STD_00066,standard_stable,2290,92,46,2,0.0202,0.0164,2027,72,0.0446,0.0798,0,-0.0038,0.8128,0.9642,1.2778,0.0352
MERCH_STD_01386,standard_stable,2785,112,37,1,0.0135,0.012,2357,83,0.0373,0.0232,0,-0.0015,0.8897,0.9652,1.3494,-0.0141
MERCH_STD_00228,standard_stable,3704,138,41,2,0.0113,0.0115,2701,105,0.099,0.0216,0,0.0002,1.0175,0.8942,1.3143,-0.0774
MERCH_STD_00355,standard_stable,2948,107,42,1,0.0143,0.0126,2079,86,0.076,0.0848,0,-0.0017,0.8819,0.8711,1.2442,0.0088
MERCH_STD_00874,standard_stable,1320,53,42,1,0.0322,0.0263,957,42,0.0797,0.0664,0,-0.0059,0.8173,0.9636,1.2619,-0.0133
MERCH_NOISE_00015,low_volume_noise,71,2,0,0,0.0,0.0,63,2,0.0381,0.1929,0,0.0,1.0,0.6761,1.0,0.1548
MERCH_FLASH_00554,flash_sale_high_vol,2373,399,60,9,0.0256,0.0225,1948,363,0.0224,0.1104,0,-0.0031,0.8794,4.0354,1.0992,0.088
MERCH_FLASH_00136,flash_sale_high_vol,2161,398,30,5,0.0141,0.0132,1947,342,0.0381,0.0967,0,-0.0009,0.9366,4.4202,1.1637,0.0586
MERCH_SPIKE_RUSH_00379,syndicate_bot_rush,1977,400,65,149,0.0331,0.373,1621,108,0.0373,0.8457,1,0.3399,11.238,4.8558,3.7037,0.8084
MERCH_STD_01283,standard_stable,3125,106,110,4,0.0353,0.0343,2716,81,0.0757,0.0789,0,-0.001,0.9718,0.8141,1.3086,0.0032
MERCH_SPIKE_RUSH_00024,syndicate_bot_rush,616,91,13,33,0.0212,0.3641,505,33,0.0202,0.74,1,0.3429,17.0986,3.5455,2.7576,0.7198
MERCH_SPIKE_RUSH_00075,syndicate_bot_rush,1748,446,29,112,0.0171,0.251,1433,129,0.0285,0.7215,1,0.2339,14.5988,6.1236,3.4574,0.693
MERCH_SPIKE_RUSH_00456,syndicate_bot_rush,1766,392,57,178,0.0323,0.4544,1448,158,0.086,0.8756,1,0.4221,14.0278,5.3273,2.481,0.7896
MERCH_STD_00146,standard_stable,3439,121,103,4,0.0301,0.0355,2677,107,0.0663,0.0205,0,0.0054,1.1788,0.8444,1.1308,-0.0458
MERCH_SPIKE_RUSH_00320,syndicate_bot_rush,782,165,22,68,0.0284,0.4096,641,48,0.0642,0.7764,1,0.3812,14.3754,5.0639,3.4375,0.7122
MERCH_FLASH_00077,flash_sale_high_vol,1336,369,17,4,0.0129,0.0111,1121,312,0.0582,0.0491,0,-0.0018,0.8615,6.6287,1.1827,-0.0091
MERCH_STD_00462,standard_stable,1688,72,44,2,0.0261,0.0258,1377,50,0.0926,0.0271,0,-0.0003,0.9885,1.0237,1.44,-0.0655
MERCH_SPIKE_ATO_00082,targeted_ato_surge,1174,100,20,47,0.0177,0.4659,939,44,0.0308,0.5999,1,0.4482,26.1798,2.0443,2.2727,0.5691
MERCH_STD_00122,standard_stable,1805,74,52,2,0.0293,0.0265,1475,57,0.0375,0.1016,0,-0.0028,0.9048,0.9839,1.2982,0.0641
MERCH_SPIKE_ATO_00300,targeted_ato_surge,391,52,11,29,0.0287,0.5645,312,17,0.0897,0.7146,1,0.5358,19.6042,3.1918,3.0588,0.6249
MERCH_FLASH_00629,flash_sale_high_vol,1920,362,51,8,0.0269,0.0233,1758,325,0.0791,0.104,0,-0.0036,0.8667,4.525,1.1138,0.0249
MERCH_NOISE_00145,low_volume_noise,58,1,0,1,0.0,1.0,52,1,0.0791,0.2075,0,1.0,10001.0,0.4138,1.0,0.1284
MERCH_FLASH_00066,flash_sale_high_vol,2258,517,38,12,0.0169,0.0224,2042,424,0.0309,0.0612,0,0.0055,1.3235,5.4951,1.2193,0.0303
MERCH_NOISE_00052,low_volume_noise,49,1,0,1,0.0,1.0,44,1,0.1202,0.1985,0,1.0,10001.0,0.4898,1.0,0.0783
MERCH_STD_01461,standard_stable,2403,119,37,2,0.0155,0.0149,1694,106,0.0321,0.071,0,-0.0006,0.9615,1.1885,1.1226,0.0389
MERCH_ORG_00046,organic_growth,997,61,23,2,0.0233,0.0298,847,51,0.0673,0.0412,0,0.0065,1.2778,1.4684,1.1961,-0.0261
MERCH_SPIKE_RUSH_00136,syndicate_bot_rush,1490,446,46,123,0.031,0.275,1221,178,0.0217,0.7331,1,0.244,8.8457,7.1839,2.5056,0.7114
MERCH_STD_01505,standard_stable,3039,131,54,2,0.0179,0.0151,2721,96,0.0413,0.0297,0,-0.0028,0.8444,1.0346,1.3646,-0.0116
MERCH_NOISE_00303,low_volume_noise,33,3,0,0,0.0,0.0,29,3,0.138,0.1073,0,0.0,1.0,2.1818,1.0,-0.0307
MERCH_ORG_00029,organic_growth,699,38,10,1,0.0156,0.0148,594,32,0.0221,0.0414,0,-0.0008,0.949,1.3047,1.1875,0.0193
MERCH_SPIKE_RUSH_00011,syndicate_bot_rush,1345,414,18,104,0.014,0.2505,1102,177,0.0593,0.7168,1,0.2365,17.773,7.3874,2.339,0.6575
MERCH_STD_00669,standard_stable,524,18,7,0,0.0136,0.0117,453,15,0.0959,0.1179,0,-0.0019,0.8613,0.8244,1.2,0.022
MERCH_STD_01133,standard_stable,1168,45,44,2,0.0385,0.0355,927,31,0.0937,0.0299,0,-0.003,0.9223,0.9247,1.4516,-0.0638
MERCH_ORG_00095,organic_growth,1069,58,21,1,0.0199,0.0153,908,49,0.02,0.0523,0,-0.0046,0.77,1.3022,1.1837,0.0323
MERCH_STD_00159,standard_stable,1860,76,38,1,0.0208,0.0174,1330,65,0.0557,0.1131,0,-0.0034,0.8373,0.9806,1.1692,0.0574
MERCH_ORG_00041,organic_growth,1088,55,32,1,0.0295,0.0231,924,46,0.0714,0.0694,0,-0.0064,0.7838,1.2132,1.1957,-0.002
MERCH_SPIKE_RUSH_00172,syndicate_bot_rush,1597,330,19,81,0.012,0.2461,1309,107,0.0815,0.7275,1,0.2341,20.3471,4.9593,3.0841,0.646
MERCH_SPIKE_RUSH_00052,syndicate_bot_rush,520,69,11,20,0.023,0.2966,426,19,0.0476,0.9075,1,0.2736,12.8442,3.1846,3.6316,0.8599
MERCH_SPIKE_RUSH_00263,syndicate_bot_rush,1327,188,23,93,0.018,0.4925,1088,84,0.0824,0.6915,1,0.4745,27.2155,3.4002,2.2381,0.6091
MERCH_SPIKE_ATO_00257,targeted_ato_surge,500,47,14,13,0.0288,0.2766,400,16,0.0694,0.878,1,0.2478,9.5744,2.256,2.9375,0.8086
MERCH_FLASH_00094,flash_sale_high_vol,1848,472,29,10,0.0157,0.0216,1414,445,0.0735,0.1167,0,0.0059,1.3734,6.1299,1.0607,0.0432
MERCH_STD_00789,standard_stable,3257,119,98,4,0.0303,0.03,2498,88,0.0208,0.0539,0,-0.0003,0.9901,0.8769,1.3523,0.0331
MERCH_STD_00833,standard_stable,887,47,34,2,0.0384,0.0424,640,41,0.0795,0.0532,0,0.004,1.1039,1.2717,1.1463,-0.0263
MERCH_SPIKE_ATO_00316,targeted_ato_surge,764,64,29,28,0.0381,0.444,611,22,0.1065,0.6687,1,0.4059,11.6257,2.0105,2.9091,0.5622
MERCH_STD_00176,standard_stable,1251,56,44,2,0.0354,0.0407,1098,42,0.0521,0.0468,0,0.0053,1.1493,1.0743,1.3333,-0.0053
MERCH_SPIKE_RUSH_00383,syndicate_bot_rush,1172,214,14,80,0.0123,0.3759,961,89,0.0811,0.698,1,0.3636,30.3226,4.3823,2.4045,0.6169
MERCH_SPIKE_RUSH_00362,syndicate_bot_rush,1035,212,34,56,0.0331,0.2655,848,81,0.0225,0.932,1,0.2324,8.0,4.9159,2.6173,0.9095
MERCH_NOISE_00136,low_volume_noise,67,1,2,0,0.0299,0.0,60,1,0.1173,0.1339,0,-0.0299,0.0033,0.3582,1.0,0.0166
MERCH_STD_00052,standard_stable,2501,116,36,2,0.0144,0.0133,2039,97,0.0719,0.1141,0,-0.0011,0.9241,1.1132,1.1959,0.0422
MERCH_SPIKE_RUSH_00025,syndicate_bot_rush,1301,251,23,74,0.0178,0.293,1066,77,0.075,0.7512,1,0.2752,16.3743,4.6303,3.2597,0.6762
MERCH_STD_01439,standard_stable,2532,98,64,2,0.0254,0.023,2033,73,0.0875,0.0589,0,-0.0024,0.9059,0.9289,1.3425,-0.0286
MERCH_STD_00485,standard_stable,3322,154,81,3,0.0246,0.0221,2685,128,0.0983,0.0945,0,-0.0025,0.8988,1.1126,1.2031,-0.0038
MERCH_SPIKE_RUSH_00093,syndicate_bot_rush,1198,370,36,145,0.0305,0.3925,982,145,0.0944,0.7076,1,0.362,12.8301,7.4124,2.5517,0.6132
MERCH_STD_00722,standard_stable,3401,164,101,4,0.0299,0.0258,2957,115,0.0554,0.0672,0,-0.0041,0.8633,1.1573,1.4261,0.0118
MERCH_HIBAS_00328,high_stable_fraud,1483,56,193,7,0.1308,0.1201,913,34,0.3001,0.3108,0,-0.0107,0.9183,0.9063,1.6471,0.0107
MERCH_SPIKE_RUSH_00203,syndicate_bot_rush,1562,291,28,105,0.0182,0.3593,1280,117,0.0602,0.8055,1,0.3411,19.6393,4.4712,2.4872,0.7453
MERCH_STD_01188,standard_stable,3250,143,84,4,0.0259,0.0298,2587,128,0.09,0.071,0,0.0039,1.15,1.056,1.1172,-0.019
MERCH_FLASH_00614,flash_sale_high_vol,2072,408,59,9,0.0288,0.0228,1846,362,0.0222,0.0859,0,-0.006,0.7924,4.7259,1.1271,0.0637
MERCH_STD_00326,standard_stable,2405,92,66,3,0.0276,0.0298,1969,68,0.0651,0.1082,0,0.0022,1.0794,0.9181,1.3529,0.0431
MERCH_STD_00097,standard_stable,871,36,31,1,0.036,0.0302,645,30,0.0219,0.1179,0,-0.0058,0.8393,0.992,1.2,0.096
MERCH_SPIKE_ATO_00003,targeted_ato_surge,602,81,22,33,0.0375,0.4054,481,38,0.0753,0.6403,1,0.3679,10.7846,3.2292,2.1316,0.565
MERCH_SPIKE_RUSH_00309,syndicate_bot_rush,1250,395,22,181,0.0183,0.4581,1025,162,0.025,0.9322,1,0.4398,24.9022,7.584,2.4383,0.9072
MERCH_STD_01287,standard_stable,2736,114,54,2,0.02,0.0213,2219,91,0.0811,0.0533,0,0.0013,1.0647,1.0,1.2527,-0.0278
MERCH_ORG_00091,organic_growth,527,27,8,1,0.0154,0.0225,447,22,0.0656,0.0782,0,0.0071,1.4581,1.2296,1.2273,0.0126
MERCH_STD_00369,standard_stable,2234,79,41,2,0.0188,0.0206,1609,56,0.0449,0.0212,0,0.0018,1.0952,0.8487,1.4107,-0.0237
MERCH_STD_00401,standard_stable,1273,52,31,2,0.025,0.0294,892,37,0.0397,0.0399,0,0.0044,1.1753,0.9804,1.4054,0.0002
MERCH_SPIKE_RUSH_00008,syndicate_bot_rush,1130,186,15,55,0.0134,0.2967,926,63,0.0498,0.8901,1,0.2833,21.9852,3.9504,2.9524,0.8403
MERCH_STD_00270,standard_stable,1155,51,14,1,0.0129,0.0141,824,42,0.0705,0.0957,0,0.0012,1.0923,1.0597,1.2143,0.0252
MERCH_FLASH_00226,flash_sale_high_vol,900,175,11,1,0.0125,0.0084,790,145,0.0699,0.1114,0,-0.0041,0.6746,4.6667,1.2069,0.0415
MERCH_HIBAS_00079,high_stable_fraud,595,25,63,3,0.1075,0.1011,358,16,0.3994,0.3072,0,-0.0064,0.9405,1.0084,1.5625,-0.0922
MERCH_ORG_00160,organic_growth,1154,69,25,2,0.0225,0.0331,980,58,0.0322,0.0293,0,0.0106,1.469,1.435,1.1897,-0.0029
MERCH_NOISE_00309,low_volume_noise,75,4,0,1,0.0,0.25,67,4,0.0821,0.2357,0,0.25,2501.0,1.28,1.0,0.1536
MERCH_HIBAS_00054,high_stable_fraud,588,29,77,4,0.1318,0.145,426,20,0.368,0.2608,0,0.0132,1.1001,1.1837,1.45,-0.1072
MERCH_HIBAS_00028,high_stable_fraud,790,35,122,6,0.1549,0.1614,580,23,0.2521,0.2682,0,0.0065,1.0419,1.0633,1.5217,0.0161
MERCH_NOISE_00161,low_volume_noise,25,2,0,0,0.0,0.0,22,2,0.0862,0.1637,0,0.0,1.0,1.92,1.0,0.0775
MERCH_SPIKE_RUSH_00261,syndicate_bot_rush,835,135,21,37,0.0254,0.2743,684,40,0.0633,0.9033,1,0.2489,10.7608,3.8802,3.375,0.84
MERCH_SPIKE_RUSH_00045,syndicate_bot_rush,1826,438,30,232,0.0165,0.5297,1497,174,0.0224,0.8314,1,0.5132,31.9157,5.7568,2.5172,0.809
MERCH_SPIKE_RUSH_00323,syndicate_bot_rush,1259,212,40,48,0.0322,0.2243,1032,61,0.0932,0.7134,1,0.1921,6.9474,4.0413,3.4754,0.6202
MERCH_NOISE_00051,low_volume_noise,66,2,0,0,0.0,0.0,59,2,0.0972,0.1921,0,0.0,1.0,0.7273,1.0,0.0949
MERCH_STD_00739,standard_stable,1086,41,31,1,0.0288,0.0239,765,36,0.0449,0.0861,0,-0.0049,0.8304,0.9061,1.1389,0.0412
MERCH_STD_00968,standard_stable,1545,57,34,1,0.0226,0.0184,1092,43,0.0775,0.0331,0,-0.0042,0.815,0.8854,1.3256,-0.0444
MERCH_HIBAS_00292,high_stable_fraud,1359,68,136,6,0.1004,0.0909,908,49,0.3056,0.3148,0,-0.0095,0.9055,1.2009,1.3878,0.0092
MERCH_FLASH_00046,flash_sale_high_vol,1956,512,19,4,0.0101,0.0081,1775,430,0.0723,0.0311,0,-0.002,0.8039,6.2822,1.1907,-0.0412
MERCH_NOISE_00208,low_volume_noise,73,3,0,0,0.0,0.0,65,3,0.0464,0.1352,0,0.0,1.0,0.9863,1.0,0.0888
MERCH_STD_01146,standard_stable,2371,104,32,1,0.0137,0.0117,1672,82,0.0658,0.1199,0,-0.002,0.8551,1.0527,1.2683,0.0541
MERCH_STD_00064,standard_stable,643,26,16,1,0.0262,0.0298,512,22,0.0882,0.0705,0,0.0036,1.1369,0.9705,1.1818,-0.0177
MERCH_HIBAS_00222,high_stable_fraud,1628,59,245,10,0.1505,0.1611,1082,38,0.2502,0.2901,0,0.0106,1.0704,0.8698,1.5526,0.0399
MERCH_FLASH_00174,flash_sale_high_vol,1734,529,21,9,0.0125,0.0177,1484,500,0.0409,0.1021,0,0.0052,1.4127,7.3218,1.058,0.0612
MERCH_NOISE_00023,low_volume_noise,28,4,0,0,0.0,0.0,25,4,0.0949,0.1638,0,0.0,1.0,3.4286,1.0,0.0689
MERCH_STD_01199,standard_stable,1224,59,48,3,0.0397,0.0435,890,41,0.034,0.1138,0,0.0038,1.0955,1.1569,1.439,0.0798
MERCH_STD_00431,standard_stable,1539,60,20,1,0.0133,0.016,1204,42,0.0962,0.022,0,0.0027,1.2015,0.9357,1.4286,-0.0742
MERCH_STD_00772,standard_stable,1380,56,34,1,0.0248,0.0258,1071,47,0.0779,0.0914,0,0.001,1.0402,0.9739,1.1915,0.0135
MERCH_FLASH_00302,flash_sale_high_vol,1710,302,42,6,0.0247,0.0214,1364,278,0.0452,0.0339,0,-0.0033,0.8669,4.2386,1.0863,-0.0113
MERCH_STD_00251,standard_stable,2262,91,48,2,0.0214,0.0254,1819,80,0.0835,0.0259,0,0.004,1.186,0.9655,1.1375,-0.0576
MERCH_SPIKE_RUSH_00410,syndicate_bot_rush,1275,262,26,97,0.0208,0.3687,1045,67,0.0398,0.9463,1,0.3479,17.6459,4.9318,3.9104,0.9065
MERCH_FLASH_00083,flash_sale_high_vol,1954,644,41,6,0.0212,0.0088,1614,550,0.0264,0.1156,0,-0.0124,0.4178,7.9099,1.1709,0.0892
MERCH_STD_01495,standard_stable,3181,124,116,4,0.0365,0.0352,2628,95,0.0628,0.0404,0,-0.0013,0.9645,0.9356,1.3053,-0.0224
MERCH_HIBAS_00468,high_stable_fraud,489,18,52,2,0.1069,0.1113,386,13,0.2654,0.2915,0,0.0044,1.0411,0.8834,1.3846,0.0261
MERCH_SPIKE_RUSH_00123,syndicate_bot_rush,1075,230,10,102,0.0102,0.444,881,92,0.0561,0.8735,1,0.4338,43.1165,5.1349,2.5,0.8174
MERCH_SPIKE_RUSH_00161,syndicate_bot_rush,1422,464,42,125,0.03,0.2688,1166,142,0.0619,0.7792,1,0.2388,8.9336,7.8312,3.2676,0.7173
MERCH_FLASH_00471,flash_sale_high_vol,1154,189,27,4,0.0242,0.023,1020,173,0.0686,0.0824,0,-0.0012,0.9506,3.9307,1.0925,0.0138
MERCH_NOISE_00241,low_volume_noise,65,2,0,1,0.0,0.5,58,2,0.0676,0.0206,0,0.5,5001.0,0.7385,1.0,-0.047
MERCH_HIBAS_00379,high_stable_fraud,940,36,143,5,0.1522,0.1371,653,22,0.2766,0.4175,0,-0.0151,0.9009,0.9191,1.6364,0.1409
MERCH_SPIKE_ATO_00200,targeted_ato_surge,659,50,22,26,0.0343,0.5174,527,20,0.0928,0.7282,1,0.4831,15.0436,1.8209,2.5,0.6354
MERCH_STD_00696,standard_stable,3450,138,45,2,0.0133,0.0119,3025,100,0.0243,0.0904,0,-0.0014,0.8955,0.96,1.38,0.0661
MERCH_HIBAS_00381,high_stable_fraud,474,20,56,2,0.1202,0.1082,338,12,0.3396,0.2907,0,-0.012,0.9002,1.0127,1.6667,-0.0489
MERCH_STD_00495,standard_stable,1666,59,44,2,0.0266,0.0302,1490,49,0.0728,0.0728,0,0.0036,1.1348,0.8499,1.2041,0.0
MERCH_SPIKE_ATO_00166,targeted_ato_surge,1145,109,42,28,0.0367,0.2607,916,36,0.0367,0.6348,1,0.224,7.087,2.2847,3.0278,0.5981
MERCH_FLASH_00607,flash_sale_high_vol,966,299,23,7,0.0243,0.0233,769,241,0.0504,0.1088,0,-0.001,0.959,7.4286,1.2407,0.0584
MERCH_STD_00950,standard_stable,484,19,18,1,0.0392,0.0393,411,15,0.0795,0.0862,0,0.0001,1.0025,0.9421,1.2667,0.0067
MERCH_HIBAS_00470,high_stable_fraud,602,26,77,3,0.1288,0.1216,404,19,0.2553,0.2697,0,-0.0072,0.9441,1.0365,1.3684,0.0144
MERCH_STD_01164,standard_stable,1095,42,19,1,0.0177,0.0182,934,36,0.0518,0.0267,0,0.0005,1.0281,0.9205,1.1667,-0.0251
MERCH_STD_00358,standard_stable,2157,92,69,2,0.0324,0.0261,1630,70,0.0419,0.1012,0,-0.0063,0.8062,1.0236,1.3143,0.0593
MERCH_FLASH_00071,flash_sale_high_vol,2195,446,29,10,0.0136,0.0224,1649,414,0.0233,0.0652,0,0.0088,1.6423,4.8765,1.0773,0.0419
MERCH_SPIKE_RUSH_00111,syndicate_bot_rush,645,166,10,58,0.0167,0.3475,528,64,0.083,0.7041,1,0.3308,20.6905,6.1767,2.5938,0.6211
MERCH_FLASH_00407,flash_sale_high_vol,861,220,9,5,0.0116,0.0227,765,200,0.0204,0.1079,0,0.0111,1.9487,6.1324,1.1,0.0875
MERCH_FLASH_00085,flash_sale_high_vol,1219,240,27,2,0.0226,0.01,966,218,0.042,0.0757,0,-0.0126,0.4449,4.7252,1.1009,0.0337
MERCH_STD_01310,standard_stable,2167,92,67,2,0.031,0.0249,1790,70,0.0818,0.0388,0,-0.0061,0.8039,1.0189,1.3143,-0.043
